IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
151.145.74.56,2052,2052,false,NRT,Asia Pacific,Tokyo,134,5.91
138.3.208.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,164,5.88
141.147.162.204,2053,2053,true,SIN,Asia Pacific,Singapore,152,5.87
141.147.174.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,5.87
141.147.167.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,138,5.87
204.216.105.106,8443,8443,true,YUL,North America,Montréal,258,5.84
152.70.104.69,8443,8443,true,HKG,Asia Pacific,Hong Kong,192,5.83
141.147.168.13,2096,2096,true,HKG,Asia Pacific,Hong Kong,155,5.83
151.145.68.166,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,5.83
168.138.206.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,5.82
158.101.140.255,2083,2083,true,HKG,Asia Pacific,Hong Kong,195,5.79
141.147.174.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,190,5.76
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,169,5.76
158.101.145.246,2096,2096,true,SIN,Asia Pacific,Singapore,212,5.76
151.145.74.199,8080,8080,false,HKG,Asia Pacific,Hong Kong,201,5.75
158.101.150.74,2087,2087,true,HKG,Asia Pacific,Hong Kong,204,5.74
141.147.168.159,80,80,false,HKG,Asia Pacific,Hong Kong,194,5.74
138.3.211.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,5.74
158.101.155.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,146,5.73
158.101.159.212,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,5.72
144.21.39.24,443,443,true,FRA,Europe,Frankfurt,223,5.71
138.3.211.101,8443,8443,true,NRT,Asia Pacific,Tokyo,75,5.71
158.179.190.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,147,5.69
158.101.136.239,2083,2083,true,HKG,Asia Pacific,Hong Kong,148,5.69
158.101.146.160,8443,8443,true,HKG,Asia Pacific,Hong Kong,194,5.69
132.226.9.173,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,5.68
158.101.155.246,8443,8443,true,NRT,Asia Pacific,Tokyo,86,5.68
132.145.127.51,8443,8443,true,HKG,Asia Pacific,Hong Kong,142,5.66
151.145.65.203,2095,2095,false,HKG,Asia Pacific,Hong Kong,145,5.66
151.145.64.170,2086,2086,false,HKG,Asia Pacific,Hong Kong,199,5.66
158.101.152.221,2082,2082,false,SIN,Asia Pacific,Singapore,210,5.65
168.138.197.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,188,5.65
152.70.104.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,5.64
138.3.216.67,2086,2086,false,NRT,Asia Pacific,Tokyo,133,5.63
141.147.183.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,228,5.62
141.147.191.211,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,5.62
158.101.145.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,5.62
155.248.160.83,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.61
140.83.57.116,8443,80,false,HKG,Asia Pacific,Hong Kong,78,5.60
158.101.147.4,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,5.60
158.101.139.42,2096,2096,true,HKG,Asia Pacific,Hong Kong,182,5.59
152.70.99.187,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.59
158.179.191.14,2096,2096,true,NRT,Asia Pacific,Tokyo,130,5.59
158.101.149.81,2086,2086,false,SIN,Asia Pacific,Singapore,148,5.58
141.147.168.13,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,5.58
138.3.217.39,8443,8443,true,HKG,Asia Pacific,Hong Kong,145,5.57
129.146.2.27,443,443,true,LAX,North America,Los Angeles,179,5.56
158.179.189.106,2053,2053,true,HKG,Asia Pacific,Hong Kong,175,5.56
155.248.160.83,80,80,false,HKG,Asia Pacific,Hong Kong,149,5.56
158.101.139.42,2095,2095,false,HKG,Asia Pacific,Hong Kong,191,5.56
132.145.126.21,2087,2087,true,NRT,Asia Pacific,Tokyo,77,5.55
152.70.106.185,8080,8080,false,SIN,Asia Pacific,Singapore,150,5.55
129.150.44.39,443,443,true,SIN,Asia Pacific,Singapore,58,5.54
193.123.81.105,443,443,true,CDG,Europe,Paris,136,5.54
158.101.137.74,8080,8080,false,HKG,Asia Pacific,Hong Kong,200,5.53
138.3.214.43,2053,2053,true,HKG,Asia Pacific,Hong Kong,196,5.53
155.248.162.160,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,5.53
158.101.146.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,159,5.53
141.147.189.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,192,5.52
158.101.137.74,8443,8443,true,HKG,Asia Pacific,Hong Kong,164,5.52
152.70.106.13,2052,2052,false,NRT,Asia Pacific,Tokyo,130,5.52
141.147.174.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,146,5.51
141.147.168.159,2087,2087,true,HKG,Asia Pacific,Hong Kong,194,5.51
158.101.146.160,8880,8880,false,HKG,Asia Pacific,Hong Kong,145,5.50
151.145.69.174,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,5.50
132.226.9.173,8880,8880,false,HKG,Asia Pacific,Hong Kong,139,5.50
138.3.208.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,192,5.50
129.146.131.3,80,80,false,LAX,North America,Los Angeles,211,5.49
158.101.158.251,2053,2053,true,HKG,Asia Pacific,Hong Kong,150,5.47
141.147.168.13,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,5.47
151.145.65.203,8080,8080,false,HKG,Asia Pacific,Hong Kong,196,5.47
158.101.142.103,2086,2086,false,SIN,Asia Pacific,Singapore,171,5.46
141.147.160.86,2083,2083,true,HKG,Asia Pacific,Hong Kong,150,5.46
152.70.103.145,8880,8880,false,HKG,Asia Pacific,Hong Kong,145,5.45
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,181,5.44
138.3.212.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,5.44
132.226.128.15,443,443,true,FRA,Europe,Frankfurt,204,5.43
152.70.103.145,2053,2053,true,NRT,Asia Pacific,Tokyo,97,5.43
138.3.214.43,80,80,false,HKG,Asia Pacific,Hong Kong,140,5.42
152.70.106.195,2052,2052,false,HKG,Asia Pacific,Hong Kong,148,5.41
141.147.174.7,2083,2083,true,NRT,Asia Pacific,Tokyo,77,5.40
151.145.68.104,80,80,false,HKG,Asia Pacific,Hong Kong,188,5.40
158.101.146.165,2096,2096,true,SIN,Asia Pacific,Singapore,201,5.40
152.70.106.13,8080,8080,false,NRT,Asia Pacific,Tokyo,79,5.39
141.147.160.86,2096,2096,true,HKG,Asia Pacific,Hong Kong,192,5.39
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,5.38
158.101.149.122,80,80,false,SIN,Asia Pacific,Singapore,168,5.38
158.101.137.74,2053,2053,true,HKG,Asia Pacific,Hong Kong,156,5.38
138.3.208.9,2083,2083,true,HKG,Asia Pacific,Hong Kong,245,5.37
141.147.183.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,186,5.37
168.138.200.159,2053,0,true,SIN,Asia Pacific,Singapore,197,5.37
138.3.253.140,8080,8080,false,SIN,Asia Pacific,Singapore,177,5.35
158.101.142.103,2083,2083,true,SIN,Asia Pacific,Singapore,209,5.34
168.138.206.68,2053,2053,true,SIN,Asia Pacific,Singapore,176,5.34
152.70.103.145,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,5.34
158.101.136.239,2052,2052,false,HKG,Asia Pacific,Hong Kong,189,5.33
158.101.159.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,5.33
158.179.186.234,2096,2096,true,HKG,Asia Pacific,Hong Kong,192,5.32
144.21.49.205,443,443,true,FRA,Europe,Frankfurt,234,5.32
141.147.186.210,8443,8443,true,NRT,Asia Pacific,Tokyo,125,5.31
141.147.189.242,2053,2053,true,HKG,Asia Pacific,Hong Kong,204,5.31
151.145.68.166,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,5.30
158.101.155.158,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,5.30
141.147.178.115,80,80,false,HKG,Asia Pacific,Hong Kong,196,5.30
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,131,5.29
155.248.160.116,80,80,false,NRT,Asia Pacific,Tokyo,77,5.29
158.101.150.126,2083,2083,true,HKG,Asia Pacific,Hong Kong,227,5.28
141.147.182.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,5.27
158.101.146.160,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,5.27
152.70.98.174,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,5.27
141.147.178.154,443,443,true,HKG,Asia Pacific,Hong Kong,126,5.25
132.226.5.21,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,5.24
158.101.146.160,2086,2086,false,HKG,Asia Pacific,Hong Kong,157,5.23
158.101.155.158,8080,8080,false,HKG,Asia Pacific,Hong Kong,195,5.22
141.147.175.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,264,5.20
141.147.191.132,2087,2087,true,SIN,Asia Pacific,Singapore,235,5.20
141.147.181.148,80,80,false,HKG,Asia Pacific,Hong Kong,186,5.19
168.138.52.13,443,443,true,HKG,Asia Pacific,Hong Kong,76,5.19
141.148.241.243,443,443,true,FRA,Europe,Frankfurt,229,5.19
141.147.174.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,5.18
158.101.145.246,80,80,false,HKG,Asia Pacific,Hong Kong,141,5.17
141.147.116.196,443,443,true,AMS,Europe,Amsterdam,217,5.15
158.101.150.74,8443,8443,true,HKG,Asia Pacific,Hong Kong,154,5.15
158.101.150.74,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,5.13
158.101.146.160,2082,2082,false,HKG,Asia Pacific,Hong Kong,150,5.13
138.3.240.125,443,443,true,FRA,Europe,Frankfurt,222,5.13
168.138.47.238,8443,80,false,HKG,Asia Pacific,Hong Kong,81,5.12
152.70.107.26,8080,8080,false,NRT,Asia Pacific,Tokyo,121,5.12
158.101.147.4,2083,2083,true,HKG,Asia Pacific,Hong Kong,146,5.10
141.147.164.123,2053,2053,true,NRT,Asia Pacific,Tokyo,82,5.09
152.70.106.185,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,5.09
141.147.166.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,5.07
132.226.5.21,2095,2095,false,SIN,Asia Pacific,Singapore,147,5.07
158.101.159.212,80,80,false,HKG,Asia Pacific,Hong Kong,140,5.07
141.147.175.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,188,5.06
158.101.158.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,5.06
64.110.88.200,8443,80,false,ICN,Asia Pacific,Seoul,69,5.06
158.101.146.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,169,5.06
141.147.174.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,143,5.06
143.47.243.144,8443,443,true,LHR,Europe,London,161,5.05
151.145.64.170,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,5.04
158.101.142.103,80,80,false,HKG,Asia Pacific,Hong Kong,213,5.03
158.101.155.158,2095,2095,false,HKG,Asia Pacific,Hong Kong,145,5.01
152.70.111.251,2086,2086,false,NRT,Asia Pacific,Tokyo,131,5.00
132.145.125.86,2096,2096,true,SIN,Asia Pacific,Singapore,194,5.00
158.179.190.253,2086,2086,false,SIN,Asia Pacific,Singapore,156,4.99
138.3.223.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,4.97
158.101.158.251,2087,2087,true,SIN,Asia Pacific,Singapore,173,4.97
141.147.73.46,443,443,true,FRA,Europe,Frankfurt,195,4.97
158.101.147.4,2087,2087,true,HKG,Asia Pacific,Hong Kong,167,4.96
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,183,4.96
152.70.104.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,4.96
141.147.174.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,186,4.96
158.101.140.252,2095,2095,false,HKG,Asia Pacific,Hong Kong,195,4.95
158.101.148.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,215,4.92
141.147.162.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,184,4.92
141.147.174.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,387,4.91
138.3.215.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,4.91
141.147.182.76,2083,2083,true,NRT,Asia Pacific,Tokyo,86,4.91
141.147.174.190,8080,8080,false,NRT,Asia Pacific,Tokyo,76,4.91
158.101.136.239,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,4.91
138.3.212.226,8080,8080,false,HKG,Asia Pacific,Hong Kong,188,4.90
152.70.234.188,443,443,true,HKG,Asia Pacific,Hong Kong,69,4.90
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,165,4.90
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,166,4.90
151.145.64.170,2083,2083,true,SIN,Asia Pacific,Singapore,157,4.89
158.179.191.14,2052,2052,false,NRT,Asia Pacific,Tokyo,133,4.88
132.226.5.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,4.84
141.147.179.64,2095,2095,false,NRT,Asia Pacific,Tokyo,123,4.82
158.101.158.238,2052,2052,false,SIN,Asia Pacific,Singapore,148,4.82
158.101.131.218,2052,2052,false,HKG,Asia Pacific,Hong Kong,146,4.81
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,169,4.81
152.70.102.124,2087,2087,true,HKG,Asia Pacific,Hong Kong,197,4.81
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,176,4.81
152.70.107.26,8443,8443,true,HKG,Asia Pacific,Hong Kong,161,4.80
132.145.125.86,8080,8080,false,HKG,Asia Pacific,Hong Kong,142,4.79
141.147.183.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,4.78
138.3.223.50,80,80,false,HKG,Asia Pacific,Hong Kong,140,4.77
141.147.182.76,2053,2053,true,HKG,Asia Pacific,Hong Kong,156,4.77
152.70.106.195,2095,2095,false,NRT,Asia Pacific,Tokyo,78,4.75
138.3.217.39,2086,2086,false,HKG,Asia Pacific,Hong Kong,139,4.75
155.248.160.116,2086,2086,false,NRT,Asia Pacific,Tokyo,77,4.74
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,167,4.74
141.147.186.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,194,4.73
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,136,4.73
141.147.175.230,80,80,false,HKG,Asia Pacific,Hong Kong,188,4.73
141.147.170.160,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,4.72
158.101.146.165,8880,8880,false,NRT,Asia Pacific,Tokyo,121,4.71
158.179.189.106,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,4.70
132.145.123.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,186,4.69
152.70.102.124,2095,2095,false,HKG,Asia Pacific,Hong Kong,138,4.68
192.18.149.159,8080,443,true,YYZ,North America,Toronto,226,4.68
192.18.149.159,443,443,true,YYZ,North America,Toronto,225,4.66
158.101.10.105,443,443,true,LAX,North America,Los Angeles,179,4.65
152.70.111.251,80,80,false,NRT,Asia Pacific,Tokyo,77,4.64
141.147.174.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,4.64
158.179.186.234,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,4.64
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,169,4.63
151.145.68.166,8880,8880,false,HKG,Asia Pacific,Hong Kong,198,4.62
141.145.206.16,8443,443,true,CDG,Europe,Paris,171,4.62
158.179.189.106,80,80,false,HKG,Asia Pacific,Hong Kong,190,4.62
152.70.106.185,2095,2095,false,NRT,Asia Pacific,Tokyo,124,4.61
138.3.210.114,2095,2095,false,SIN,Asia Pacific,Singapore,192,4.61
144.21.59.232,443,443,true,FRA,Europe,Frankfurt,192,4.60
132.145.123.143,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,4.60
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,174,4.59
141.147.178.202,2095,2095,false,HKG,Asia Pacific,Hong Kong,146,4.57
151.145.70.243,443,443,true,HKG,Asia Pacific,Hong Kong,81,4.56
158.179.191.14,2082,2082,false,NRT,Asia Pacific,Tokyo,76,4.56
152.70.106.21,2082,2082,false,NRT,Asia Pacific,Tokyo,81,4.56
141.147.175.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,189,4.56
158.101.155.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,4.56
158.101.145.246,8443,8443,true,NRT,Asia Pacific,Tokyo,109,4.56
132.145.124.198,2052,2052,false,HKG,Asia Pacific,Hong Kong,145,4.55
132.226.13.229,8443,443,true,NRT,Asia Pacific,Tokyo,120,4.55
141.147.160.86,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,4.55
158.101.140.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,190,4.53
138.3.220.4,2095,2095,false,NRT,Asia Pacific,Tokyo,129,4.53
132.145.123.143,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,4.52
151.145.65.203,80,80,false,HKG,Asia Pacific,Hong Kong,150,4.50
141.147.181.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,4.50
141.147.162.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,146,4.50
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,179,4.49
158.101.149.122,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,4.49
158.101.150.74,8080,8080,false,HKG,Asia Pacific,Hong Kong,224,4.49
158.101.150.74,8880,8880,false,HKG,Asia Pacific,Hong Kong,204,4.48
158.101.159.212,2052,2052,false,NRT,Asia Pacific,Tokyo,92,4.47
132.145.123.238,2083,2083,true,HKG,Asia Pacific,Hong Kong,199,4.45
140.238.32.112,2087,2087,true,HKG,Asia Pacific,Hong Kong,195,4.45
158.101.155.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,150,4.45
152.70.103.145,2082,2082,false,HKG,Asia Pacific,Hong Kong,188,4.45
158.101.131.218,8080,8080,false,HKG,Asia Pacific,Hong Kong,203,4.43
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,4.43
138.3.223.50,8880,8880,false,HKG,Asia Pacific,Hong Kong,146,4.42
138.3.210.114,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,4.41
132.145.123.112,80,80,false,HKG,Asia Pacific,Hong Kong,143,4.40
141.147.178.135,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,4.40
141.147.166.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,186,4.39
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,171,4.39
89.168.90.159,443,443,true,FRA,Europe,Frankfurt,208,4.39
168.138.202.145,2053,2053,true,NRT,Asia Pacific,Tokyo,78,4.38
141.147.174.7,2053,2053,true,NRT,Asia Pacific,Tokyo,139,4.38
141.147.178.135,2087,2087,true,HKG,Asia Pacific,Hong Kong,135,4.37
141.147.79.161,443,443,true,FRA,Europe,Frankfurt,195,4.37
168.138.206.236,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,4.37
141.147.162.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,4.37
158.179.189.106,8443,8443,true,HKG,Asia Pacific,Hong Kong,151,4.35
138.3.212.226,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,4.35
151.145.74.56,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,4.33
158.179.186.234,8443,8443,true,HKG,Asia Pacific,Hong Kong,214,4.33
141.147.174.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,211,4.33
129.153.213.8,443,443,true,LAX,North America,Los Angeles,209,4.33
158.101.146.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,203,4.32
139.185.34.131,443,443,true,CDG,Europe,Paris,133,4.32
158.101.146.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,140,4.32
141.147.65.79,443,443,true,FRA,Europe,Frankfurt,789,4.32
141.147.162.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,4.31
158.101.155.158,2052,2052,false,HKG,Asia Pacific,Hong Kong,143,4.30
168.138.205.38,2083,2083,true,HKG,Asia Pacific,Hong Kong,140,4.29
144.21.51.87,443,443,true,FRA,Europe,Frankfurt,201,4.29
168.138.46.67,443,443,true,KIX,Asia Pacific,Osaka,77,4.29
158.101.140.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,146,4.28
141.147.181.148,2052,2052,false,SIN,Asia Pacific,Singapore,150,4.27
151.145.74.199,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,4.26
158.101.158.251,2083,2083,true,HKG,Asia Pacific,Hong Kong,172,4.26
158.179.191.14,2095,2095,false,NRT,Asia Pacific,Tokyo,81,4.23
158.101.147.4,2096,2096,true,HKG,Asia Pacific,Hong Kong,164,4.23
132.145.123.238,2095,2095,false,SIN,Asia Pacific,Singapore,148,4.22
158.179.190.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,208,4.21
141.147.182.76,2086,2086,false,HKG,Asia Pacific,Hong Kong,146,4.20
158.179.186.251,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,4.19
132.145.123.159,8443,8443,true,NRT,Asia Pacific,Tokyo,81,4.19
132.145.123.159,2096,2096,true,NRT,Asia Pacific,Tokyo,104,4.18
141.147.181.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,4.18
146.56.133.140,2083,80,false,HKG,Asia Pacific,Hong Kong,66,4.17
141.147.175.230,2053,2053,true,SIN,Asia Pacific,Singapore,167,4.16
141.147.182.76,2052,2052,false,HKG,Asia Pacific,Hong Kong,195,4.15
152.70.107.26,80,80,false,NRT,Asia Pacific,Tokyo,73,4.15
138.3.215.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,180,4.14
141.147.167.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,149,4.11
151.145.65.203,2086,2086,false,SIN,Asia Pacific,Singapore,155,4.11
152.70.98.174,80,80,false,SIN,Asia Pacific,Singapore,201,4.09
138.3.220.4,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,4.08
143.47.243.144,2053,443,true,LHR,Europe,London,182,4.06
140.238.195.98,443,443,true,SYD,Oceania,Sydney,213,4.05
158.101.159.181,80,80,false,HKG,Asia Pacific,Hong Kong,140,4.04
164.152.34.166,80,8080,false,GRU,South America,São Paulo,343,4.04
158.101.131.218,80,80,false,HKG,Asia Pacific,Hong Kong,151,4.04
158.179.186.251,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,4.04
141.147.191.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,191,4.02
138.3.222.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,4.00
141.147.168.13,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,3.91
146.235.17.31,443,443,true,SIN,Asia Pacific,Singapore,1,3.90
141.147.174.7,80,80,false,HKG,Asia Pacific,Hong Kong,141,3.89
158.101.154.70,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,3.89
192.18.148.248,443,443,true,YYZ,North America,Toronto,228,3.88
132.226.7.217,443,443,true,HKG,Asia Pacific,Hong Kong,90,3.86
168.138.205.38,8443,8443,true,HKG,Asia Pacific,Hong Kong,146,3.85
132.145.124.198,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,3.84
158.101.142.200,8443,443,true,NRT,Asia Pacific,Tokyo,90,3.82
158.101.150.126,8080,8080,false,HKG,Asia Pacific,Hong Kong,225,3.79
141.147.181.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,284,3.79
168.138.70.29,443,443,true,YYZ,North America,Toronto,272,3.78
141.147.167.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,3.77
151.145.68.104,8880,8880,false,NRT,Asia Pacific,Tokyo,133,3.76
141.147.160.86,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,3.75
138.3.212.162,80,80,false,HKG,Asia Pacific,Hong Kong,186,3.75
158.101.131.218,2087,2087,true,SIN,Asia Pacific,Singapore,159,3.74
141.147.174.190,80,80,false,HKG,Asia Pacific,Hong Kong,192,3.74
141.147.178.202,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,3.74
158.101.149.122,8080,8080,false,SIN,Asia Pacific,Singapore,159,3.74
132.145.123.112,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,3.73
158.179.188.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,154,3.72
158.179.188.159,2087,2087,true,SIN,Asia Pacific,Singapore,154,3.70
158.101.159.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,210,3.70
141.147.189.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,3.70
158.101.139.42,2053,2053,true,SIN,Asia Pacific,Singapore,240,3.70
151.145.68.104,2052,2052,false,HKG,Asia Pacific,Hong Kong,145,3.68
132.145.125.86,2083,2083,true,HKG,Asia Pacific,Hong Kong,194,3.68
141.147.183.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,274,3.66
151.145.74.199,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,3.65
152.70.106.21,2096,2096,true,NRT,Asia Pacific,Tokyo,90,3.65
141.147.174.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,3.64
132.145.124.198,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,3.63
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,74,3.62
152.70.104.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,143,3.60
132.145.123.143,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,3.60
141.147.178.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,171,3.59
141.147.178.202,2083,2083,true,HKG,Asia Pacific,Hong Kong,211,3.59
141.147.178.202,2096,2096,true,HKG,Asia Pacific,Hong Kong,186,3.56
152.70.107.26,2083,2083,true,SIN,Asia Pacific,Singapore,154,3.55
158.179.186.234,2083,2083,true,HKG,Asia Pacific,Hong Kong,145,3.54
141.147.191.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,145,3.52
138.3.212.144,80,80,false,HKG,Asia Pacific,Hong Kong,143,3.51
152.70.98.174,2086,2086,false,HKG,Asia Pacific,Hong Kong,138,3.50
152.70.106.185,8443,8443,true,HKG,Asia Pacific,Hong Kong,154,3.50
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,89,3.49
158.101.140.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,156,3.48
141.147.167.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,3.48
158.179.190.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,3.48
141.147.160.86,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,3.48
158.101.140.255,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,3.46
138.3.214.43,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,3.43
141.147.168.159,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,3.41
158.101.154.70,2053,2053,true,SIN,Asia Pacific,Singapore,222,3.40
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,173,3.40
141.147.168.159,2052,2052,false,HKG,Asia Pacific,Hong Kong,187,3.38
138.3.212.162,8880,8880,false,SIN,Asia Pacific,Singapore,198,3.37
158.101.181.37,443,443,true,FRA,Europe,Frankfurt,174,3.37
155.248.160.83,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,3.35
151.145.68.104,2086,2086,false,HKG,Asia Pacific,Hong Kong,192,3.35
