IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,31,5.30
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,30,5.30
47.236.147.146,2087,2087,true,SIN,Asia Pacific,Singapore,81,5.30
8.218.146.204,2082,2082,false,SJC,North America,San Jose,211,5.30
47.245.39.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,175,5.30
8.219.70.117,2087,2087,true,SIN,Asia Pacific,Singapore,106,5.30
8.219.245.187,2053,2053,true,SIN,Asia Pacific,Singapore,89,5.29
47.74.34.162,80,80,false,NRT,Asia Pacific,Tokyo,110,5.29
47.236.79.77,2087,2087,true,SIN,Asia Pacific,Singapore,70,5.29
47.236.82.218,2083,2083,true,SIN,Asia Pacific,Singapore,86,5.29
47.245.41.69,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.29
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,87,5.28
8.218.105.223,2053,2053,true,SJC,North America,San Jose,238,5.28
47.236.114.167,2096,2096,true,SIN,Asia Pacific,Singapore,56,5.28
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,128,5.28
8.219.84.102,2053,2053,true,SIN,Asia Pacific,Singapore,76,5.28
47.91.21.149,2082,2082,false,HKG,Asia Pacific,Hong Kong,157,5.28
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,77,5.28
47.91.19.249,2083,2083,true,HKG,Asia Pacific,Hong Kong,196,5.28
8.219.228.157,443,443,true,SIN,Asia Pacific,Singapore,60,5.28
47.236.79.77,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.27
8.222.175.78,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.27
47.245.14.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,5.27
47.236.163.221,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.27
47.236.114.167,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.27
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,56,5.27
8.218.181.189,2096,2096,true,SJC,North America,San Jose,250,5.26
8.210.117.18,2095,2095,false,SJC,North America,San Jose,205,5.26
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.26
8.218.207.169,443,443,true,SJC,North America,San Jose,64,5.26
47.236.23.135,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.26
47.74.46.84,2096,2096,true,HKG,Asia Pacific,Hong Kong,184,5.26
47.236.169.236,2096,2096,true,SIN,Asia Pacific,Singapore,72,5.25
47.245.33.56,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.25
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,26,5.25
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,41,5.25
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,71,5.25
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.25
47.251.74.226,80,80,false,LAX,North America,Los Angeles,173,5.25
8.219.206.180,2087,2087,true,SIN,Asia Pacific,Singapore,79,5.25
47.245.37.89,2086,2086,false,HKG,Asia Pacific,Hong Kong,163,5.25
8.218.126.53,8880,8880,false,SJC,North America,San Jose,197,5.24
8.219.126.3,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.24
8.217.147.230,2087,2087,true,SJC,North America,San Jose,247,5.24
8.219.167.65,2087,2087,true,SIN,Asia Pacific,Singapore,72,5.24
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,115,5.23
8.219.163.195,2083,2083,true,SIN,Asia Pacific,Singapore,49,5.23
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,69,5.23
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,54,5.23
47.236.184.14,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.22
47.74.42.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,160,5.22
47.236.125.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,5.22
8.219.70.117,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.22
47.236.145.180,80,80,false,SIN,Asia Pacific,Singapore,28,5.22
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.22
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.22
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.22
8.210.250.120,2087,2087,true,SJC,North America,San Jose,230,5.21
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,5.21
47.74.36.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,232,5.21
8.210.151.69,2052,2052,false,SJC,North America,San Jose,202,5.21
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.21
47.74.42.17,80,80,false,HKG,Asia Pacific,Hong Kong,170,5.21
8.222.168.155,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.20
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,71,5.20
47.91.21.149,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,5.20
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.20
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,42,5.20
8.219.228.157,8443,8443,true,SIN,Asia Pacific,Singapore,105,5.20
8.209.252.13,2053,2053,true,HKG,Asia Pacific,Hong Kong,169,5.20
8.217.248.220,443,443,true,HKG,Asia Pacific,Hong Kong,87,5.20
8.219.172.128,2082,2082,false,SIN,Asia Pacific,Singapore,19,5.19
47.236.65.177,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.19
8.210.119.11,80,80,false,SJC,North America,San Jose,202,5.19
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,48,5.19
8.210.151.69,2082,2082,false,SJC,North America,San Jose,200,5.19
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,31,5.19
47.236.96.141,2083,2083,true,SIN,Asia Pacific,Singapore,113,5.19
47.245.57.109,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.19
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,5.19
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.19
47.236.114.167,80,80,false,SIN,Asia Pacific,Singapore,21,5.19
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,58,5.19
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,187,5.18
8.219.84.102,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.18
8.222.160.61,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.18
47.76.94.15,2096,2096,true,SJC,North America,San Jose,247,5.18
8.218.105.223,2052,2052,false,SJC,North America,San Jose,212,5.18
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.18
47.236.94.109,2087,2087,true,SIN,Asia Pacific,Singapore,68,5.18
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,129,5.18
47.236.19.51,2095,2095,false,SIN,Asia Pacific,Singapore,27,5.18
47.236.147.146,80,80,false,SIN,Asia Pacific,Singapore,24,5.18
47.236.19.51,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.18
47.236.97.254,2053,2053,true,SIN,Asia Pacific,Singapore,73,5.17
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,21,5.17
47.245.56.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,168,5.17
47.91.21.127,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.17
47.74.52.188,8080,8080,false,NRT,Asia Pacific,Tokyo,82,5.16
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,28,5.16
47.236.161.155,2086,2086,false,SIN,Asia Pacific,Singapore,66,5.16
47.236.7.13,2053,2053,true,SIN,Asia Pacific,Singapore,52,5.16
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,86,5.16
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,69,5.16
8.218.201.73,2087,2087,true,SJC,North America,San Jose,243,5.16
47.245.32.215,2052,2052,false,HKG,Asia Pacific,Hong Kong,164,5.16
47.236.163.221,2087,2087,true,SIN,Asia Pacific,Singapore,113,5.16
47.245.57.38,80,80,false,HKG,Asia Pacific,Hong Kong,158,5.15
47.245.38.233,2082,2082,false,HKG,Asia Pacific,Hong Kong,175,5.15
47.74.40.13,2083,2083,true,HKG,Asia Pacific,Hong Kong,220,5.15
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.15
8.219.3.53,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.15
8.218.126.53,8443,8443,true,SJC,North America,San Jose,269,5.15
8.219.157.97,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.14
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,5.14
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.13
8.218.119.115,443,443,true,SJC,North America,San Jose,237,5.13
8.219.97.179,8443,8443,true,SIN,Asia Pacific,Singapore,8,5.13
47.245.37.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,171,5.13
47.245.56.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,162,5.13
47.245.32.215,2083,2083,true,HKG,Asia Pacific,Hong Kong,194,5.13
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,37,5.13
47.236.184.14,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.13
47.245.14.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,252,5.13
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,125,5.13
47.91.16.198,2082,2082,false,HKG,Asia Pacific,Hong Kong,166,5.12
8.219.228.186,2096,2096,true,SIN,Asia Pacific,Singapore,117,5.12
47.74.52.104,2052,2052,false,HKG,Asia Pacific,Hong Kong,165,5.12
47.74.37.50,2096,2096,true,SIN,Asia Pacific,Singapore,169,5.12
8.219.230.254,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.11
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,33,5.11
8.209.240.227,8443,8443,true,HKG,Asia Pacific,Hong Kong,170,5.11
8.222.140.185,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.11
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.11
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,33,5.11
47.74.34.135,2053,2053,true,NRT,Asia Pacific,Tokyo,101,5.10
47.236.15.73,2086,2086,false,SIN,Asia Pacific,Singapore,25,5.10
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.10
8.210.117.18,2052,2052,false,SJC,North America,San Jose,335,5.10
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.10
8.219.167.65,2096,2096,true,SIN,Asia Pacific,Singapore,99,5.10
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.10
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,102,5.09
47.245.32.215,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.09
47.245.54.98,2053,2053,true,NRT,Asia Pacific,Tokyo,124,5.09
47.245.54.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,167,5.09
8.219.255.171,8443,8443,true,SIN,Asia Pacific,Singapore,89,5.09
8.219.43.243,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.09
47.245.34.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,283,5.09
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,11,5.09
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,78,5.09
47.74.34.162,2095,2095,false,HKG,Asia Pacific,Hong Kong,163,5.08
8.222.168.24,2053,2053,true,SIN,Asia Pacific,Singapore,50,5.08
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.08
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,103,5.08
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.08
8.210.151.69,2082,2082,false,SJC,North America,San Jose,205,5.08
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,58,5.08
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,13,5.08
47.74.34.162,2082,2082,false,HKG,Asia Pacific,Hong Kong,174,5.08
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,5.08
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,100,5.07
47.236.147.146,80,80,false,SIN,Asia Pacific,Singapore,23,5.07
8.219.140.63,2053,2053,true,SIN,Asia Pacific,Singapore,161,5.07
47.236.71.226,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.07
47.245.37.89,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,5.07
47.245.15.236,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,5.07
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.07
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,177,5.06
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,84,5.06
47.236.176.144,2082,2082,false,SIN,Asia Pacific,Singapore,27,5.06
8.218.188.129,8880,8880,false,SJC,North America,San Jose,206,5.05
47.74.46.84,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,5.05
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,106,5.04
8.209.240.227,2095,2095,false,HKG,Asia Pacific,Hong Kong,165,5.04
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,60,5.04
47.236.121.7,2087,2087,true,SIN,Asia Pacific,Singapore,97,5.04
47.91.16.214,80,80,false,HKG,Asia Pacific,Hong Kong,138,5.04
47.236.169.236,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.04
47.236.96.141,8443,8443,true,SIN,Asia Pacific,Singapore,121,5.04
8.218.149.193,2095,2095,false,SJC,North America,San Jose,222,5.04
47.74.50.249,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,5.03
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.03
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,24,5.03
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,5.03
8.218.207.169,2086,2086,false,SJC,North America,San Jose,227,5.03
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,75,5.03
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,17,5.03
8.219.66.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,139,5.03
47.74.37.50,8880,8880,false,HKG,Asia Pacific,Hong Kong,162,5.03
47.236.94.113,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.03
8.219.53.142,80,80,false,SIN,Asia Pacific,Singapore,14,5.03
47.74.43.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,170,5.03
8.218.143.10,2052,2052,false,SJC,North America,San Jose,214,5.02
8.217.147.230,2083,2083,true,SJC,North America,San Jose,247,5.02
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.02
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,31,5.02
8.209.246.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,180,5.02
47.74.34.162,2096,2096,true,NRT,Asia Pacific,Tokyo,118,5.01
8.219.129.38,2087,2087,true,SIN,Asia Pacific,Singapore,128,5.01
47.245.8.185,8443,8443,true,HKG,Asia Pacific,Hong Kong,206,5.01
8.218.204.128,2087,2087,true,SJC,North America,San Jose,267,5.01
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,24,5.01
47.236.103.153,2095,2095,false,SIN,Asia Pacific,Singapore,18,5.01
47.91.21.149,2082,2082,false,HKG,Asia Pacific,Hong Kong,157,5.01
47.245.40.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,173,5.00
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,16,5.00
8.210.151.69,8080,8080,false,SJC,North America,San Jose,198,5.00
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.99
47.245.34.140,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,4.99
8.218.201.73,2083,2083,true,SJC,North America,San Jose,237,4.99
8.209.243.172,2083,2083,true,HKG,Asia Pacific,Hong Kong,219,4.99
47.236.7.13,2096,2096,true,SIN,Asia Pacific,Singapore,58,4.99
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,122,4.99
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,117,4.98
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,77,4.98
47.245.113.12,2053,2053,true,SIN,Asia Pacific,Singapore,6,4.98
47.236.119.253,80,80,false,SIN,Asia Pacific,Singapore,52,4.97
47.236.7.13,2087,2087,true,SIN,Asia Pacific,Singapore,67,4.97
8.217.145.40,443,443,true,SJC,North America,San Jose,43,4.97
8.218.207.169,8080,8080,false,SJC,North America,San Jose,208,4.97
8.219.245.187,2086,2086,false,SIN,Asia Pacific,Singapore,12,4.97
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,102,4.97
47.245.34.140,2053,2053,true,SIN,Asia Pacific,Singapore,208,4.97
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,4.97
47.74.54.33,8443,8443,true,HKG,Asia Pacific,Hong Kong,256,4.97
47.236.7.206,2086,2086,false,SIN,Asia Pacific,Singapore,49,4.97
47.236.103.153,2086,2086,false,SIN,Asia Pacific,Singapore,24,4.97
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,120,4.96
8.218.149.193,80,80,false,SJC,North America,San Jose,204,4.96
47.236.87.206,8880,8880,false,SIN,Asia Pacific,Singapore,15,4.96
8.219.210.93,2053,2053,true,SIN,Asia Pacific,Singapore,106,4.96
8.210.146.108,443,443,true,HKG,Asia Pacific,Hong Kong,95,4.96
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,21,4.96
8.210.151.69,2095,2095,false,SJC,North America,San Jose,209,4.96
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,53,4.96
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,23,4.95
47.236.23.135,2095,2095,false,SIN,Asia Pacific,Singapore,21,4.95
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.95
8.219.106.15,2096,2096,true,SIN,Asia Pacific,Singapore,82,4.95
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,4.94
47.245.42.162,2086,2086,false,SIN,Asia Pacific,Singapore,164,4.94
47.245.32.215,2095,2095,false,HKG,Asia Pacific,Hong Kong,165,4.94
47.236.7.13,8080,8080,false,SIN,Asia Pacific,Singapore,24,4.94
47.245.37.37,80,80,false,HKG,Asia Pacific,Hong Kong,164,4.94
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,36,4.94
8.219.66.156,80,80,false,SIN,Asia Pacific,Singapore,92,4.93
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,55,4.93
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.93
8.217.147.230,2053,2053,true,SJC,North America,San Jose,238,4.92
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.92
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,4.92
47.245.37.89,2082,2082,false,HKG,Asia Pacific,Hong Kong,163,4.92
47.245.41.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,172,4.92
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,78,4.92
47.245.39.28,2095,2095,false,NRT,Asia Pacific,Tokyo,78,4.91
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,52,4.91
8.210.66.190,2053,2053,true,SJC,North America,San Jose,238,4.91
8.209.246.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,170,4.91
47.91.17.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,157,4.91
47.236.65.177,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.91
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,133,4.91
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.91
8.219.175.127,2096,2096,true,SIN,Asia Pacific,Singapore,69,4.90
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.90
47.236.94.113,80,80,false,SIN,Asia Pacific,Singapore,13,4.90
47.245.52.153,2082,2082,false,NRT,Asia Pacific,Tokyo,77,4.90
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.89
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.89
47.245.29.126,2096,2096,true,HKG,Asia Pacific,Hong Kong,173,4.89
47.245.54.140,2053,2053,true,NRT,Asia Pacific,Tokyo,166,4.89
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,4.89
47.74.42.111,8880,8880,false,NRT,Asia Pacific,Tokyo,84,4.89
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,158,4.89
8.222.137.166,2096,2096,true,SIN,Asia Pacific,Singapore,90,4.89
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,92,4.89
47.74.39.194,8443,8443,true,HKG,Asia Pacific,Hong Kong,219,4.89
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,142,4.89
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,109,4.89
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,58,4.88
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,66,4.88
47.74.34.162,2053,2053,true,HKG,Asia Pacific,Hong Kong,225,4.87
47.76.49.246,8443,8443,true,SJC,North America,San Jose,220,4.87
47.236.94.109,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.87
8.218.149.193,2052,2052,false,SJC,North America,San Jose,209,4.87
8.219.53.222,2087,2087,true,SIN,Asia Pacific,Singapore,52,4.87
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,38,4.87
47.245.54.140,2083,0,true,SIN,Asia Pacific,Singapore,160,4.87
47.245.53.50,8880,8880,false,NRT,Asia Pacific,Tokyo,78,4.86
8.217.91.121,8080,8080,false,SJC,North America,San Jose,202,4.86
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,115,4.86
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.86
8.209.242.25,2082,2082,false,NRT,Asia Pacific,Tokyo,91,4.86
47.236.7.246,8443,8443,true,SIN,Asia Pacific,Singapore,61,4.86
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.85
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,4.85
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,148,4.85
8.210.9.129,8080,8080,false,SJC,North America,San Jose,203,4.85
8.210.250.120,2083,2083,true,SJC,North America,San Jose,220,4.85
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,39,4.85
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,5,4.85
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,11,4.85
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.85
8.217.91.121,8080,8080,false,SJC,North America,San Jose,199,4.85
47.245.37.89,8443,8443,true,HKG,Asia Pacific,Hong Kong,254,4.84
8.219.43.243,2087,2087,true,SIN,Asia Pacific,Singapore,64,4.84
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,85,4.84
8.219.249.38,2052,2052,false,SIN,Asia Pacific,Singapore,12,4.84
47.245.33.56,2086,2086,false,NRT,Asia Pacific,Tokyo,83,4.84
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.84
8.218.156.91,8443,8443,true,SJC,North America,San Jose,245,4.83
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,42,4.83
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,16,4.83
47.236.65.177,2053,2053,true,SIN,Asia Pacific,Singapore,95,4.83
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,32,4.83
8.219.245.187,8080,8080,false,SIN,Asia Pacific,Singapore,38,4.83
8.219.72.51,2086,2086,false,SIN,Asia Pacific,Singapore,7,4.83
8.218.126.53,2052,2052,false,SJC,North America,San Jose,213,4.83
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,30,4.83
8.218.105.223,80,80,false,SJC,North America,San Jose,204,4.83
47.245.42.162,8880,8880,false,HKG,Asia Pacific,Hong Kong,171,4.83
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,32,4.82
8.219.204.120,8443,8443,true,SIN,Asia Pacific,Singapore,125,4.82
8.218.126.53,2096,2096,true,SJC,North America,San Jose,200,4.82
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,4.82
47.236.148.174,2082,2082,false,SIN,Asia Pacific,Singapore,201,4.81
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,141,4.81
8.219.147.58,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.81
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,173,4.81
8.217.91.121,2086,2086,false,SJC,North America,San Jose,212,4.81
47.236.7.246,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.81
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,20,4.81
8.219.245.187,2082,2082,false,SIN,Asia Pacific,Singapore,5,4.80
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,122,4.80
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.80
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,104,4.80
47.236.169.236,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.79
8.219.201.174,2087,2087,true,SIN,Asia Pacific,Singapore,1026,4.79
8.219.255.171,2083,2083,true,SIN,Asia Pacific,Singapore,95,4.79
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,95,4.79
47.245.4.22,2053,2053,true,HKG,Asia Pacific,Hong Kong,163,4.79
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.79
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,86,4.79
8.209.243.137,8443,8443,true,SIN,Asia Pacific,Singapore,192,4.78
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.78
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,50,4.78
47.91.23.146,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.78
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,56,4.77
8.219.241.189,2053,2053,true,SIN,Asia Pacific,Singapore,62,4.77
47.74.52.104,2086,2086,false,HKG,Asia Pacific,Hong Kong,177,4.77
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,4.77
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,119,4.77
47.236.184.14,8443,8443,true,SIN,Asia Pacific,Singapore,97,4.76
47.245.37.37,2086,2086,false,HKG,Asia Pacific,Hong Kong,166,4.76
8.218.207.169,8443,8443,true,SJC,North America,San Jose,235,4.76
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,74,4.76
8.219.6.187,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.76
47.74.36.154,2087,2087,true,NRT,Asia Pacific,Tokyo,79,4.75
47.91.21.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,149,4.74
47.236.97.254,2083,2083,true,SIN,Asia Pacific,Singapore,98,4.74
